ResponseId,spev_score,demo_part1_gender,demo_part2_religion,demo_part2_free,demo_religserv-PEW,demo_religimp-PEW,demo_part3_pray-PEW,demo_godcommunicate,demo_part3_tongues,demo_spiritfilled,demo_part3_giftshs,demo_part3_free,sleep_11,religion_cat,religion_denom,sleep_11_std,ISQ_raw,ISQ_std,pray_freq_PEW,pray_freq_PEW_num,group
R_dpf3dZFAr6iY2SB,0.090909091,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,1.2,-0.455609776,Never,1,All Participants
R_DtV0qy4Ytq41Ve1,0,Man,Protestant,NA,A few times a year,Somewhat important,Seldom,No,No,No,Yes,NA,0,Protestant,Christian,-0.518668697,0,-1.511880603,Seldom,2,All Christian
R_DvOfMU58hSm8S8p,1.2857142857142858,Woman,"Orthodox Christian (for example, Greek Orthodox, Russian Orthodox)",NA,Seldom,Somewhat important,Seldom,NA,No,NA,NA,NA,2,"Orthodox Christian (for example, Greek Orthodox, Russian Orthodox)",Christian,1.3800771015453797,4,2.009022154518372,Seldom,2,All Christian
R_e3zObu2ZiXo3uJr,0,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1.8,0.072525638,Never,1,All Participants
R_e5oHF6aL46GKayJ,0.11111111111111108,Woman,Catholic,I have grown away from the church after being treated poorly when my mom died by the church but still carry my beliefs,Seldom,Not too important,A few times a week,No,No,No,NA,The Native side of my family encourages spirituality or having a oneness with the land and all life around us.,2,Catholic,Christian,1.3800771015453797,1.8,0.072525638,A few times a week,5,All Christian
R_e8WNwG5T8c8BPKV,0.1818181818181818,Woman,Muslim,NA,Seldom,Somewhat important,A few times a week,NA,NA,NA,NA,NA,-2,Muslim,Other World Religion,-2.417414495,2,0.24857077567475053,A few times a week,5,All Participants
R_e9zAs5ZgbeKzLgt,0.13636363636363638,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Nothing in particular,Non-religious,1.3800771015453797,3.4,1.4808867408652855,Never,1,All Participants
R_eEUvjyh2jhQkrIJ,0.3636363636363636,Woman,"Christian, no specific denomination",NA,Never,Not too important,Never,NA,NA,NA,NA,NA,-1,"Christian, no specific denomination",Christian,-1.468041596,0.6,-0.98374519,Never,1,All Christian
R_eGbyixBsmLcOH8l,0,Man,Atheist,NA,Never,Somewhat important,Never,NA,NA,NA,NA,NA,1,Atheist,Non-religious,0.43070420230895456,2.2,0.4246159135591128,Never,1,All Participants
R_eKDCTd0UyO1zCE1,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.2,0.4246159135591128,Never,1,All Participants
R_ekYFRJggSKqpSkV,0.047619048,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,3.2,1.3048416029809236,Never,1,All Participants
R_eOG7R3EqOzYJzz3,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,2.2,0.4246159135591128,Never,1,All Participants
R_ePXfQhbzObOlyVj,0,Woman,"Agnostic,Atheist","Mostly atheist, but can't prove it either way",Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one non-religious identity,Non-religious,-0.518668697,1,-0.631654914,Never,1,All Participants
R_eqDSVtSE16aa1fb,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,0.2,-1.335835465,Never,1,All Participants
R_et7znjsSgL9vq1z,NA,Man,Agnostic,NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,0.6,-0.98374519,Seldom,2,All Participants
R_eUS1bevdCBuKaHv,0,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,0.4,-1.159790327,Never,1,All Participants
R_eX2lZ3sDO8P7NIt,0.27272727272727276,Man,Protestant,Baptist & Methodist upbringing but mainly nondem. as an adult.,Seldom,Very important,A few times a week,No,No,Yes,Yes,NA,0,Protestant,Christian,-0.518668697,1.8,0.072525638,A few times a week,5,All Christian
R_eXt0NAtax2HKatj,0.1818181818181818,Woman,Nothing in particular,"I was raised Catholic, but i don't identify with any religion.",Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,2.4,0.6006610514434747,Never,1,All Participants
R_NVffCAnn3vayL3r,0.6363636363636365,Woman,Spiritual but not religious,"I studied and ended up teaching shamanic healing classes, so I'm sure my answers reflect that.",Never,Not at all important,Once a day,NA,NA,NA,NA,NA,2,Spiritual but not religious,New Age / Spiritual,1.3800771015453797,0.8,-0.807700052,Once a day,6,All Participants
R_O1lHIwYttal4Hpn,0,Man,Agnostic,NA,Never,Somewhat important,Seldom,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1,-0.631654914,Seldom,2,All Participants
R_O1m5az3EhlKLDVf,0.22727272727272727,Woman,Protestant,NA,Seldom,Very important,Once a day,NA,NA,NA,NA,"No, but I did go to church growing up with my family. I have been baptized and I'm currently looking into churches to join in my area because I have a 10 yr old and 8 yr old that should be in church to learn more about our religion. I don't believe going to church is necessary, but I think its good to go none the less.",1,Protestant,Christian,0.43070420230895456,1,-0.631654914,Once a day,6,All Christian
R_O21pdCYtsFfZnIl,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,0.8,-0.807700052,Never,1,All Participants
R_O2NCQc5Yj26hdgl,1.4705882352941178,Woman,"Spiritual but not religious,Something else (Please describe below.)",NA,Seldom,Somewhat important,Once a day,NA,NA,NA,NA,NA,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,0.8,-0.807700052,Once a day,6,All Participants
R_O8BfIo2fY2M01C9,1.25,Woman,Spiritual but not religious,NA,Never,Not at all important,A few times a week,NA,NA,NA,NA,I was raised Catholic but left the faith as a teenager and became Spiritual but no longer religious.,0,Spiritual but not religious,New Age / Spiritual,-0.518668697,2,0.24857077567475053,A few times a week,5,All Participants
R_O9ePNSizAH01OeZ,1.1111111111111112,Woman,"Christian, no specific denomination",NA,A few times a year,Somewhat important,A few times a week,Yes,No,Yes,Yes,NA,0,"Christian, no specific denomination",Christian,-0.518668697,1.8,0.072525638,A few times a week,5,All Christian
R_OczBuNu9Ob2x1jH,0,Woman,Atheist,Atheist with interest in quantum physics.,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,1.6,-0.1035195,Never,1,All Participants
R_ODMEFq23Xcy8omJ,1.75,Man,"Protestant,Catholic",NA,Never,Very important,A few times a week,No,No,No,Yes,NA,1,More than one Christian identity,Christian,0.43070420230895456,3.2,1.3048416029809236,A few times a week,5,All Christian
R_OE9os07inHESSTD,0.7142857142857143,Woman,"Christian, no specific denomination",NA,Seldom,Not too important,Seldom,Yes,No,No,Yes,NA,0,"Christian, no specific denomination",Christian,-0.518668697,1.8,0.072525638,Seldom,2,All Christian
R_OevPOjo0IFVyyDD,1.5714285714285716,Woman,"Christian, no specific denomination",God is good,Never,NA,Several times a day,NA,NA,NA,NA,NA,-2,"Christian, no specific denomination",Christian,-2.417414495,NA,NA,Several times a day,7,All Christian
R_OeYNW41dslt3q25,0.45454545454545453,Man,"Protestant,Nothing in particular",No,Once a week,Very important,Once a day,Yes,No,Yes,No,No,0,More than one religion/spirituality,More than one religion/spirituality,-0.518668697,3.2,1.3048416029809236,Once a day,6,All Participants
R_OJOjBx4qJY9AC77,0.3636363636363636,Woman,"Catholic,Agnostic",NA,Never,Not at all important,Never,NA,NA,NA,NA,catholic raised but now agnostic with a more of a universal spirituality,-2,More than one religion/spirituality,More than one religion/spirituality,-2.417414495,4,2.009022154518372,Never,1,All Participants
R_OkVXCCFdAfjN14Z,1.6,Man,Protestant,NA,Once a week,Somewhat important,Several times a day,Yes,No,Yes,Yes,Former pastor,2,Protestant,Christian,1.3800771015453797,3,1.1287964650965612,Several times a day,7,All Christian
R_ONDy2WifkEma7V7,0.18181818181818177,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Atheist,Non-religious,-0.518668697,0,-1.511880603,Never,1,All Participants
R_ONeYrCPXygVK2qd,0.15789473684210523,Woman,Spiritual but not religious,NA,Never,Not too important,Once a day,NA,NA,NA,NA,NA,-1,Spiritual but not religious,New Age / Spiritual,-1.468041596,2.8,0.952751327,Once a day,6,All Participants
R_OPQWDDZ3ovlzKAV,0.055555556,Something else (Please feel free to say more below.),Agnostic,NA,Seldom,Not at all important,Seldom,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,2.6,0.7767061893278371,Seldom,2,All Participants
R_OvskkJGSKRqTqKJ,1.0952380952380953,Man,Catholic,No,A few times a year,Very important,A few times a month,Yes,No,Yes,Yes,No,-1,Catholic,Christian,-1.468041596,1.4,-0.279564638,A few times a month,3,All Christian
R_OwhY87A6P0E7OYF,0,Man,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Atheist,Non-religious,-1.468041596,4,2.009022154518372,Never,1,All Participants
R_OwoKbdNqrTVJg53,0.5263157894736843,Woman,"Evangelical or ""born again""",No,More than once a week,Very important,Several times a day,NA,Yes,Yes,Yes,no,-1,"Evangelical or ""born again""",Christian,-1.468041596,0.4,-1.159790327,Several times a day,7,Evangelical Christian
R_oXg9yhG9GGUuAM1,0.1818181818181818,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1.2,-0.455609776,Never,1,All Participants
R_oYvzMjppQZTKBW1,0.38095238095238093,Man,Some other kind of Christianity (Please describe below.),NA,Once a week,Very important,A few times a week,Yes,No,Yes,Yes,NA,1,Some other kind of Christianity (Please describe below.),Christian,0.43070420230895456,0.4,-1.159790327,A few times a week,5,All Christian
R_PAigUZbgorUvdFT,1.5499999999999998,Woman,"Some other kind of Christianity (Please describe below.),Spiritual but not religious",NA,Never,Very important,Several times a day,NA,NA,NA,NA,NA,1,More than one religion/spirituality,More than one religion/spirituality,0.43070420230895456,4,2.009022154518372,Several times a day,7,All Participants
R_patGXGWaHFrLhCN,0.13636363636363638,Man,"Pagan, Wiccan, or other New Age faiths",NA,Never,Somewhat important,Never,NA,NA,NA,NA,NA,2,"Pagan, Wiccan, or other New Age faiths",New Age / Spiritual,1.3800771015453797,1.8,0.072525638,Never,1,All Participants
R_PBzg21oIrwtkvcJ,NA,Man,"Christian, no specific denomination",NA,Once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,-2,"Christian, no specific denomination",Christian,-2.417414495,2,0.24857077567475053,Several times a day,7,All Christian
R_PCdT4TulX4MsqOt,0.090909091,Man,Agnostic,NA,Never,Not too important,Seldom,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,1.8,0.072525638,Seldom,2,All Participants
R_pDJ16cDQDNKUle9,0.090909091,Man,"Agnostic,Atheist",NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,More than one non-religious identity,Non-religious,-0.518668697,2,0.24857077567475053,Never,1,All Participants
R_pE1aTcu0pxlb5uh,0.3333333333333333,Man,Protestant,NA,More than once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,0,Protestant,Christian,-0.518668697,2.2,0.4246159135591128,Several times a day,7,All Christian
R_pEOQpOW10l9AlIR,0,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Agnostic,Non-religious,-0.518668697,0.4,-1.159790327,Never,1,All Participants
R_pFAtlxcS4gzRxeh,0.7777777777777778,Man,Agnostic,NA,Seldom,Not too important,A few times a month,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,1.4,-0.279564638,A few times a month,3,All Participants
R_pfIyf6V5uCGOwMh,1.6363636363636362,Woman,"Christian, no specific denomination",NA,Never,Somewhat important,A few times a week,NA,NA,NA,NA,NA,0,"Christian, no specific denomination",Christian,-0.518668697,2.8,0.952751327,A few times a week,5,All Christian
R_PG7DSoCZKgIE2Rz,1.1818181818181819,Woman,Catholic,NA,Seldom,Not too important,Seldom,Yes,No,Yes,No,NA,2,Catholic,Christian,1.3800771015453797,3.4,1.4808867408652855,Seldom,2,All Christian
R_pGBpC3GQblWWr4J,0.090909091,Woman,Protestant,NA,Once a week,Somewhat important,A few times a week,Yes,No,Yes,Yes,NA,-1,Protestant,Christian,-1.468041596,0.8,-0.807700052,A few times a week,5,All Christian
R_PGPrYPWIaBadoRP,0.045454545,Man,Agnostic,"I believe there is more proof of a lack of God, but we are still ignorant of many things concerning the creation of the universe. Maybe our definition of God needs an update.",Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,2.4,0.6006610514434747,Never,1,All Participants
R_ph0R3idfJyGgVoJ,0.090909091,Man,Catholic,NA,A few times a year,Not at all important,Never,No,No,No,Yes,NA,0,Catholic,Christian,-0.518668697,1,-0.631654914,Never,1,All Christian
R_pH8lgfaYLSQquYh,0,Woman,Nothing in particular,NA,Never,Not at all important,Seldom,NA,NA,NA,NA,NA,1,Nothing in particular,Non-religious,0.43070420230895456,0.2,-1.335835465,Seldom,2,All Participants
R_phfH0v7CvIl7BHH,0.090909091,Man,Protestant,NA,Never,Somewhat important,Never,NA,NA,NA,NA,I never go to church.,2,Protestant,Christian,1.3800771015453797,0,-1.511880603,Never,1,All Christian
R_pKIYa12I8mOpWsV,0.4705882352941176,Woman,Protestant,NA,Seldom,Somewhat important,Seldom,Yes,Yes,Yes,Yes,NA,0,Protestant,Christian,-0.518668697,2.4,0.6006610514434747,Seldom,2,All Christian
R_PLGIJPUcoQjxevv,0.090909091,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-2,Atheist,Non-religious,-2.417414495,2.6,0.7767061893278371,Never,1,All Participants
R_plRtylJGcgHuqKR,0.1818181818181818,Woman,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,3.2,1.3048416029809236,Never,1,All Participants
R_PMd6hcw1BAxssaR,0.090909091,Man,Catholic,Raised Catholic..not religious now...mostly spirtual,Never,Not at all important,Once a day,No,No,No,Yes,NA,2,Catholic,Christian,1.3800771015453797,1.4,-0.279564638,Once a day,6,All Christian
R_pQQRjbjAQQdPP45,1.2,Woman,Agnostic,NA,Never,Somewhat important,Seldom,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,3.6,1.656931878749648,Seldom,2,All Participants
R_PRNTU3umv9TUfcd,0.35,Woman,Agnostic,NA,Seldom,Not too important,A few times a month,NA,NA,NA,NA,NA,1,Agnostic,Non-religious,0.43070420230895456,1.6,-0.1035195,A few times a month,3,All Participants
R_pSINsMynWVBTyXT,0.3125,Woman,"Spiritual but not religious,Agnostic",NA,Seldom,Not at all important,Seldom,NA,NA,NA,NA,NA,0,"Evangelical or ""born again""",Christian,-0.518668697,3.2,1.3048416029809236,Seldom,2,Evangelical Christian
R_PTlH1qclxsfDKs9,0.045454545,Woman,Protestant,NA,Seldom,Not at all important,Never,No,No,No,No,NA,0,Protestant,Christian,-0.518668697,2.6,0.7767061893278371,Never,1,All Christian
R_Pv9iQnxdaUr3NK1,2.9285714285714284,Man,Catholic,NA,Once or twice a month,Very important,Several times a day,NA,NA,NA,Yes,NA,-2,Catholic,Christian,-2.417414495,1.6666666666666667,-0.044837787,Several times a day,7,All Christian
R_pykdjCzv8rP230R,0.3181818181818182,Man,Protestant,NA,Seldom,Somewhat important,Several times a day,Yes,Yes,Yes,Yes,NA,1,Protestant,Christian,0.43070420230895456,2.4,0.6006610514434747,Several times a day,7,All Christian
R_PzHIHlx6huCXBZv,0.65,Man,Agnostic,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Agnostic,Non-religious,-1.468041596,1.6,-0.1035195,NA,NA,All Participants
R_Q0QNVB1mLj2LT6F,0,Man,Catholic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,1,Catholic,Christian,0.43070420230895456,0,-1.511880603,Never,1,All Christian
R_Q6ex4yb2rG5f94d,0.045454545454545456,Man,Agnostic,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Agnostic,Non-religious,1.3800771015453797,0.6,-0.98374519,Never,1,All Participants
R_Qb9fE6l2BSvulMd,0.22727272727272727,Woman,Atheist,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,2,Atheist,Non-religious,1.3800771015453797,2.4,0.6006610514434747,Never,1,All Participants
R_qEZQ7QGYijGV3XP,0.5263157894736843,Woman,Something else (Please describe below.),"I've had a dream and a vison of being in Heaven, or a Heaven like space.",Never,Not at all important,A few times a month,NA,NA,NA,NA,"I have 5 planets in Scorpio, Moon in Aries and Gemini Rising.  0_o  So, a temperamental loner who doesn't appear to be aging at the same rate everyone else is. Whether astrology is real or not, the stuff in my chart is seemingly pretty accurate. Also unrelated, I have a video of Corey Goodes most recent deposition on the other side of my Ultrawide and will finish up watching it when done here. Holy shit, this guy was such a fraudster. Twenty and back, the Blue Avians and Darkfleet -- he admits all of these are made up narratives (by him) and everyone else talking about having similar experiences have stolen these ideas (which he calls his IP) from him, so everyone else is lying off his lies. Incredible.",0,Something else (Please describe below.),Other,-0.518668697,3.2,1.3048416029809236,A few times a month,3,All Participants
R_Qha8MdMlMS32YzT,0.11111111111111108,Woman,Nothing in particular,NA,Seldom,Not too important,Never,NA,NA,NA,NA,NA,2,Nothing in particular,Non-religious,1.3800771015453797,2.4,0.6006610514434747,Never,1,All Participants
R_Qie6uZYKzhn9u5b,1.15,Woman,Catholic,NA,Once a week,Very important,Once a day,Yes,No,Yes,Yes,NA,1,Catholic,Christian,0.43070420230895456,1.2,-0.455609776,Once a day,6,All Christian
R_QnxkJqRQbDsUulj,0.1818181818181818,Woman,Protestant,NA,Once a week,Very important,Several times a day,Yes,No,Yes,Yes,NA,0,Protestant,Christian,-0.518668697,1,-0.631654914,Several times a day,7,All Christian
R_qQjuhVeOKgxZwm5,0,Man,Atheist,"Grew up christian, Kind of fell out and am more athiests as of lately.",Never,Not at all important,Never,NA,NA,NA,NA,none,2,Atheist,Non-religious,1.3800771015453797,0.2,-1.335835465,Never,1,All Participants
R_qRza9DqufQ3XChP,0,Woman,Nothing in particular,NA,Never,Not at all important,Never,NA,NA,NA,NA,NA,0,Nothing in particular,Non-religious,-0.518668697,3.2,1.3048416029809236,Never,1,All Participants
R_qUBy98eH77J6k93,2.090909090909091,Woman,Catholic,NA,Once or twice a month,Somewhat important,A few times a month,Yes,Yes,Yes,NA,NA,1,Catholic,Christian,0.43070420230895456,2.5,0.6886836203856559,A few times a month,3,All Christian
